row ID	#featureID	cluster.index	libraryID	smiles	cas	inchi	libraryID_analogue	smiles_analogue	cas_analogue	inchi_analogue	libraryID_NAP	CF_componentindex	CF_kingdom	CF_superclass	CF_class	CF_subclass	CF_directparent	CF_substituents	CF_score	CF_kingdom_scores	CF_superclass_scores	CF_class_scores	CF_subclass_scores	CF_directparent_scores	CF_substituents_scores	AllFiles	componentindex
4127	1110.7961572888748_5.213856777108433	1223										-1														GNPS_MS2_2iso.mgf:4127###	-1
413	704.8924859427839_3.484811546338968	108										-1														GNPS_MS2_2iso.mgf:413###	-1
4140	916.4472202761401_4.9890107233181595	1226										-1														GNPS_MS2_2iso.mgf:4140###	-1
4142	720.030258068081_3.2839508854166697	1227										-1														GNPS_MS2_2iso.mgf:4142###	-1
4144	986.5464726461526_5.02214830769231	1228										-1														GNPS_MS2_2iso.mgf:4144###	-1
4147	1156.7384328763255_4.843808676844782	1229										-1														GNPS_MS2_2iso.mgf:4147###	-1
4148	1180.0323214457442_5.158781080389137	1230										-1														GNPS_MS2_2iso.mgf:4148###	-1
4151	182.96176372956847_12.121665080563965	1231										-1														GNPS_MS2_2iso.mgf:4151###	-1
4154	501.3760722498575_8.043544317023441	1232										-1														GNPS_MS2_2iso.mgf:4154###	-1
4155	601.2708603776215_2.499737043378995	1233										-1														GNPS_MS2_2iso.mgf:4155###	-1
4162	183.1489415295724_3.621065263157893	1235										-1														GNPS_MS2_2iso.mgf:4162###	-1
4163	1141.145418373617_4.85089525641026	1236										-1														GNPS_MS2_2iso.mgf:4163###	-1
4164	1412.9888352839575_5.126452077001013	1237										-1														GNPS_MS2_2iso.mgf:4164###	-1
4168	602.2652630258143_0.496123827874117	1238										-1														GNPS_MS2_2iso.mgf:4168###	-1
4172	1148.1006200470524_5.15896449719244	1240										-1														GNPS_MS2_2iso.mgf:4172###	-1
4177	1283.4234148215207_5.062757142857144	1241										-1														GNPS_MS2_2iso.mgf:4177###	-1
4178	195.61138586707958_6.421620239918322	1242										-1														GNPS_MS2_2iso.mgf:4178###	-1
4184	132.1017055861517_0.37599922538730646	1244										-1														GNPS_MS2_2iso.mgf:4184###	-1
4188	693.6796820557479_3.421470311630496	1245										-1														GNPS_MS2_2iso.mgf:4188###	-1
4193	694.3478598867902_3.2919143121693075	1246										-1														GNPS_MS2_2iso.mgf:4193###	-1
4197	855.9501371290002_5.0580140469061865	1247										-1														GNPS_MS2_2iso.mgf:4197###	-1
420	328.1924084900291_0.5620784235668788	110										-1														GNPS_MS2_2iso.mgf:420###	-1
4204	512.1962493583558_0.3036961222393428	1249	Glycan Le-X Trisaccharide		71208065							-1														GNPS_MS2_2iso.mgf:4204###	-1
4208	438.3784964653621_7.6811233698487165	1250										-1														GNPS_MS2_2iso.mgf:4208###	-1
4210	1262.3073718836752_5.162456497175142	1251										-1														GNPS_MS2_2iso.mgf:4210###	-1
4213	447.3965028048027_10.467922439759029	1252										-1														GNPS_MS2_2iso.mgf:4213###	-1
4215	720.1974405551338_3.3488885500267505	1253										-1														GNPS_MS2_2iso.mgf:4215###	-1
4220	1143.6441423433287_4.610413192182416	1254										-1														GNPS_MS2_2iso.mgf:4220###	-1
4223	1102.1132902297868_4.185608516483516	1255										-1														GNPS_MS2_2iso.mgf:4223###	-1
4226	1197.6671634666159_5.244715406824141	1256										-1														GNPS_MS2_2iso.mgf:4226###	-1
4227	568.4796142578125_8.5392	1257										-1														GNPS_MS2_2iso.mgf:4227###	-1
4229	884.0609938265269_4.832619164118252	1258										-1														GNPS_MS2_2iso.mgf:4229###	-1
4231	182.98461252090854_12.364212212212218	1259										-1														GNPS_MS2_2iso.mgf:4231###	-1
4232	1200.0666322480893_5.082033998975931	1260										-1														GNPS_MS2_2iso.mgf:4232###	-1
4233	1413.7964481781555_5.075827871362934	1261										-1														GNPS_MS2_2iso.mgf:4233###	-1
4235	211.55169590131766_0.41633926426426426	1262										-1														GNPS_MS2_2iso.mgf:4235###	-1
4238	1173.3219196234113_5.067678303303299	1263										-1														GNPS_MS2_2iso.mgf:4238###	-1
4239	996.3918447830157_5.141803196347031	1264										-1														GNPS_MS2_2iso.mgf:4239###	-1
4240	567.8111738652464_3.259801480637814	1265										-1														GNPS_MS2_2iso.mgf:4240###	-1
4242	1145.892670912778_4.945724569402228	1266										-1														GNPS_MS2_2iso.mgf:4242###	-1
4243	1200.255083954675_5.0562887455741015	1267										-1														GNPS_MS2_2iso.mgf:4243###	-1
4244	1142.9256934760783_5.151948926380366	1268										-1														GNPS_MS2_2iso.mgf:4244###	-1
4245	1445.8132495207637_4.888059595162986	1269										-1														GNPS_MS2_2iso.mgf:4245###	-1
4247	1383.112997938631_4.973932490483953	1270										-1														GNPS_MS2_2iso.mgf:4247###	-1
425	631.3428196078968_4.014976630103593	111										-1														GNPS_MS2_2iso.mgf:425###	-1
4252	1308.7317281520536_4.932686238532108	1271										-1														GNPS_MS2_2iso.mgf:4252###	-1
4253	1225.0160925172856_4.524055607476644	1272										-1														GNPS_MS2_2iso.mgf:4253###	-1
4255	1426.6926771339506_5.038944871794871	1273										-1														GNPS_MS2_2iso.mgf:4255###	-1
4259	1473.0071483634565_5.024223234683286	1275										-1														GNPS_MS2_2iso.mgf:4259###	-1
4277	376.1713310550312_0.4855802270011948	1277	Asp Ile Glu				Asp Ile Thr					-1														GNPS_MS2_2iso.mgf:4277###	-1
4278	1154.1381142088496_4.654656678082192	1278										-1														GNPS_MS2_2iso.mgf:4278###	-1
4287	395.2771738517041_8.538109779825904	1280										-1														GNPS_MS2_2iso.mgf:4287###	-1
4289	989.3249677108191_5.051744957135649	1281										-1														GNPS_MS2_2iso.mgf:4289###	-1
429	424.22913104272453_2.927655576559546	112										-1														GNPS_MS2_2iso.mgf:429###	-1
4290	1097.027189881325_5.013171321321318	1282										-1														GNPS_MS2_2iso.mgf:4290###	-1
4293	1150.3844763543348_5.25324295774648	1283										-1														GNPS_MS2_2iso.mgf:4293###	-1
4302	959.3651124255645_4.95955936213992	1284										-1														GNPS_MS2_2iso.mgf:4302###	-1
4303	935.7858112478673_4.356246380208333	1285										-1														GNPS_MS2_2iso.mgf:4303###	-1
4304	958.5135501883875_4.747414406779665	1286										-1														GNPS_MS2_2iso.mgf:4304###	-1
4305	1442.4803299743612_5.003047303128369	1287										-1														GNPS_MS2_2iso.mgf:4305###	-1
4307	1086.6986293208147_5.180231145038162	1288										-1														GNPS_MS2_2iso.mgf:4307###	-1
4312	983.5546097607124_5.155524870197294	1290										-1														GNPS_MS2_2iso.mgf:4312###	-1
4315	1425.6912719263173_5.0338022445820405	1291										-1														GNPS_MS2_2iso.mgf:4315###	-1
4316	483.071678234639_3.7215281232951445	1292										-1														GNPS_MS2_2iso.mgf:4316###	-1
4318	1012.6415973754281_5.031431177067477	1293										-1														GNPS_MS2_2iso.mgf:4318###	-1
4319	1415.7884101122143_5.06443518237082	1294										-1														GNPS_MS2_2iso.mgf:4319###	-1
4323	1173.4055200626265_5.050576176176176	1295										-1														GNPS_MS2_2iso.mgf:4323###	-1
4325	1309.4513777912578_4.720911547619049	1296										-1														GNPS_MS2_2iso.mgf:4325###	-1
4328	1440.9974510584927_5.05174716257669	1297										-1														GNPS_MS2_2iso.mgf:4328###	-1
4334	988.1728327778197_5.0537563394683	1298										-1														GNPS_MS2_2iso.mgf:4334###	-1
4337	647.4707641601562_8.146066666666666	1299										-1														GNPS_MS2_2iso.mgf:4337###	-1
4340	273.09666151149025_7.654706746626674	1300										-1														GNPS_MS2_2iso.mgf:4340###	-1
4341	940.2013371604835_4.434840261865792	1301										-1														GNPS_MS2_2iso.mgf:4341###	-1
4343	191.03841930331876_0.42590692153923093	1302										-1														GNPS_MS2_2iso.mgf:4343###	-1
4346	959.2877766678741_4.759284968354433	1303										-1														GNPS_MS2_2iso.mgf:4346###	-1
4347	965.5336770384374_4.4850299999999965	1304										-1														GNPS_MS2_2iso.mgf:4347###	-1
4365	1012.7175952700146_5.026771464646461	1307										-1														GNPS_MS2_2iso.mgf:4365###	-1
4369	1013.9031988799161_4.909879160382107	1308										-1														GNPS_MS2_2iso.mgf:4369###	-1
437	352.68406800996684_2.6975513392857144	113										-1														GNPS_MS2_2iso.mgf:437###	-1
4373	374.326854206344_8.804316109253065	1309										-1														GNPS_MS2_2iso.mgf:4373###	-1
4374	1427.8028716210874_5.02307410852713	1310										-1														GNPS_MS2_2iso.mgf:4374###	-1
4377	1070.1859107494881_5.053453560606058	1311										-1														GNPS_MS2_2iso.mgf:4377###	-1
4379	1065.5955289578528_5.066162782152231	1312										-1														GNPS_MS2_2iso.mgf:4379###	-1
438	403.2322695368722_7.59169613636363	114										-1														GNPS_MS2_2iso.mgf:438###	-1
4383	954.0352439721499_5.146946508664626	1313										-1														GNPS_MS2_2iso.mgf:4383###	-1
4384	1409.385685081696_4.964566666666666	1314										-1														GNPS_MS2_2iso.mgf:4384###	-1
4386	261.14453527010414_0.5134647435897436	1315										-1														GNPS_MS2_2iso.mgf:4386###	-1
4391	677.1205575966678_3.228768343982961	1317										-1														GNPS_MS2_2iso.mgf:4391###	-1
4397	981.9078173906985_5.004175125502013	1320										-1														GNPS_MS2_2iso.mgf:4397###	-1
4398	1195.4685473894901_5.178570979198373	1321										-1														GNPS_MS2_2iso.mgf:4398###	-1
4400	282.27930109068_7.995770140986912	1323										-1														GNPS_MS2_2iso.mgf:4400###	-1
4408	1342.7026804455495_5.008821640624996	1326										-1														GNPS_MS2_2iso.mgf:4408###	-1
4411	283.11856064459266_2.2723531986531986	1327										-1														GNPS_MS2_2iso.mgf:4411###	-1
4416	465.6098895718846_3.4227283362727783	1329										-1														GNPS_MS2_2iso.mgf:4416###	-1
4418	1279.6248641800412_5.058685467479675	1330										-1														GNPS_MS2_2iso.mgf:4418###	-1
4424	1096.694863962012_4.997135648148152	1331										-1														GNPS_MS2_2iso.mgf:4424###	-1
4429	1053.09374892632_4.994975063613232	1332										-1														GNPS_MS2_2iso.mgf:4429###	-1
4432	940.3104885882692_5.038360668708524	1333										-1														GNPS_MS2_2iso.mgf:4432###	-1
4434	1309.0140852576255_4.8832758832565295	1334										-1														GNPS_MS2_2iso.mgf:4434###	-1
4435	531.4083180757075_10.56416179698217	1335	B27A19				B27A19					-1														GNPS_MS2_2iso.mgf:4435###	-1
4438	981.9794223088628_4.983857740796776	1336										-1														GNPS_MS2_2iso.mgf:4438###	-1
4440	716.5703598382783_9.424182250470812	1337					N-(15Z-Tetracosenoyl)-1-.beta.-galactosyl-sphing-4-enine		17283919			-1														GNPS_MS2_2iso.mgf:4440###	-1
4441	916.5142263083533_4.958974601951725	1338										-1														GNPS_MS2_2iso.mgf:4441###	-1
4443	528.2847946506078_0.6487361904761908	1339										-1														GNPS_MS2_2iso.mgf:4443###	-1
4451	1052.0082763554426_5.166024999999997	1340										-1														GNPS_MS2_2iso.mgf:4451###	-1
4458	751.5461555496493_9.68062713997986	1343										-1														GNPS_MS2_2iso.mgf:4458###	-1
4460	206.12360403348725_7.62451613636363	1344										-1														GNPS_MS2_2iso.mgf:4460###	-1
4461	658.254466874623_0.3081573816872428	1345										-1														GNPS_MS2_2iso.mgf:4461###	-1
4465	268.6631090208543_0.7992350775193797	1346										-1														GNPS_MS2_2iso.mgf:4465###	-1
4475	982.0506636717075_4.999377366565966	1348										-1														GNPS_MS2_2iso.mgf:4475###	-1
4476	274.27381272482916_5.313698900549725	1349										-1														GNPS_MS2_2iso.mgf:4476###	-1
448	771.7654048686784_4.44105512820513	116										-1														GNPS_MS2_2iso.mgf:448###	-1
4481	1278.4421280333822_5.104348776041667	1350										-1														GNPS_MS2_2iso.mgf:4481###	-1
4484	359.2444265160285_7.950047092731829	1351										-1														GNPS_MS2_2iso.mgf:4484###	-1
4489	991.3121035203478_5.048272967479674	1352										-1														GNPS_MS2_2iso.mgf:4489###	-1
4499	341.2061461869973_6.987670126262624	1353										-1														GNPS_MS2_2iso.mgf:4499###	-1
4500	1183.9954993171157_4.931162692307688	1354										-1														GNPS_MS2_2iso.mgf:4500###	-1
4502	913.016791380207_4.794785448136963	1355										-1														GNPS_MS2_2iso.mgf:4502###	-1
451	556.3129693744614_3.601161148396724	117										-1														GNPS_MS2_2iso.mgf:451###	-1
4517	376.7234536284178_2.506296717171716	1357										-1														GNPS_MS2_2iso.mgf:4517###	-1
4520	1173.2386772967493_5.0582015562248985	1358										-1														GNPS_MS2_2iso.mgf:4520###	-1
4523	183.07787533237848_3.5940881547619052	1359										-1														GNPS_MS2_2iso.mgf:4523###	-1
4524	919.900097236677_5.188497690763046	1360										-1														GNPS_MS2_2iso.mgf:4524###	-1
4525	1472.5072795702408_5.037250599895676	1361										-1														GNPS_MS2_2iso.mgf:4525###	-1
4536	802.3986206054688_5.971872222222221	1363										-1														GNPS_MS2_2iso.mgf:4536###	-1
4537	184.1033431108587_6.435547801635986	1364										-1														GNPS_MS2_2iso.mgf:4537###	-1
4538	1146.3240190055449_4.671424299835258	1365										-1														GNPS_MS2_2iso.mgf:4538###	-1
4546	918.5882726222172_5.056457530120484	1366										-1														GNPS_MS2_2iso.mgf:4546###	-1
4552	1135.2402260823344_4.452928052805272	1367										-1														GNPS_MS2_2iso.mgf:4552###	-1
4554	1452.059814453125_5.2326500000000005	1368										-1														GNPS_MS2_2iso.mgf:4554###	-1
4556	803.4767344458307_3.7851442283950596	1369										-1														GNPS_MS2_2iso.mgf:4556###	-1
4557	480.51487556265994_9.854914680622645	1370										-1														GNPS_MS2_2iso.mgf:4557###	-1
4560	1472.7673032377127_4.7616562805872755	1371										-1														GNPS_MS2_2iso.mgf:4560###	-1
4564	917.6602251784943_5.068935521628498	1372										-1														GNPS_MS2_2iso.mgf:4564###	-1
4570	1122.9645493072815_4.8058929110105675	1373										-1														GNPS_MS2_2iso.mgf:4570###	-1
4574	405.2983703613281_8.2905	1374										-1														GNPS_MS2_2iso.mgf:4574###	-1
4576	535.3662726726734_6.981830126096495	1375										-1														GNPS_MS2_2iso.mgf:4576###	-1
458	546.2914032770115_3.009449963126846	119										-1														GNPS_MS2_2iso.mgf:458###	-1
4582	1173.6548899537015_5.047390055387711	1376										-1														GNPS_MS2_2iso.mgf:4582###	-1
4585	383.3310197065632_9.752789115646264	1377					3-Ketocholesterol	CC(C)CCCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(=O)C4)C)C	601547	"InChI=1S/C27H44O/c1-18(2)7-6-8-19(3)23-11-12-24-22-10-9-20-17-21(28)13-15-26(20,4)25(22)14-16-27(23,24)5/h9,18-19,22-25H,6-8,10-17H2,1-5H3/t19-,22+,23-,24+,25+,26+,27-/m1/s1"		-1														GNPS_MS2_2iso.mgf:4585###	-1
4586	1402.1220703125_5.092783333333333	1378										-1														GNPS_MS2_2iso.mgf:4586###	-1
4588	964.0575766445016_4.320150109110747	1379										-1														GNPS_MS2_2iso.mgf:4588###	-1
4594	193.11628220436253_7.434147376311848	1381										-1														GNPS_MS2_2iso.mgf:4594###	-1
4597	1007.5276740167528_4.768098923884511	1382										-1														GNPS_MS2_2iso.mgf:4597###	-1
4599	918.7299737038702_5.060319607843138	1383										-1														GNPS_MS2_2iso.mgf:4599###	-1
460	1077.5997117798765_4.283640737051793	120										-1														GNPS_MS2_2iso.mgf:460###	-1
4600	197.0670340921506_0.7979969696969706	1384	"1-(4-Hydroxy-3,5-dimethoxyphenyl)ethanone"		2478388		Ethyl .beta.-carboline-3-carboxylate	CCOC(=O)C1=NC=C2C(=C1)C3=CC=CC=C3N2	74214623	"InChI=1S/C14H12N2O2/c1-2-18-14(17)12-7-10-9-5-3-4-6-11(9)16-13(10)8-15-12/h3-8,16H,2H2,1H3"		-1														GNPS_MS2_2iso.mgf:4600###	-1
4601	806.3233612756152_4.910134694401643	1385										-1														GNPS_MS2_2iso.mgf:4601###	-1
4612	1312.7255857873486_5.140233150756388	1386										-1														GNPS_MS2_2iso.mgf:4612###	-1
4613	1071.2701051447223_5.0549138131313125	1387										-1														GNPS_MS2_2iso.mgf:4613###	-1
4616	997.5632489029665_5.085870614035086	1388										-1														GNPS_MS2_2iso.mgf:4616###	-1
4618	241.0682060927193_3.2518962768615665	1389										-1														GNPS_MS2_2iso.mgf:4618###	-1
4619	1054.2167920563502_4.927498652931856	1390										-1														GNPS_MS2_2iso.mgf:4619###	-1
4621	918.6590947584313_5.07242806354009	1391										-1														GNPS_MS2_2iso.mgf:4621###	-1
4624	416.36501720339754_10.26992093023256	1392					Spectral Match to .beta.-Tocopherol from NIST14		148038			-1														GNPS_MS2_2iso.mgf:4624###	-1
4636	1131.238587593925_4.599484643040572	1394										-1														GNPS_MS2_2iso.mgf:4636###	-1
464	353.7159816340396_3.6169350877192983	121										-1														GNPS_MS2_2iso.mgf:464###	-1
4644	1050.3024389752545_4.731469859813088	1395										-1														GNPS_MS2_2iso.mgf:4644###	-1
4649	1174.6580084311684_5.053557077625566	1396										-1														GNPS_MS2_2iso.mgf:4649###	-1
465	1183.1613478994125_4.8957701726844585	122										-1														GNPS_MS2_2iso.mgf:465###	-1
4650	171.13740033368785_7.213652569974556	1397										-1														GNPS_MS2_2iso.mgf:4650###	-1
4654	1195.668631045795_5.1680424358974335	1398										-1														GNPS_MS2_2iso.mgf:4654###	-1
4660	526.2925464812027_6.381383067517283	1400										-1														GNPS_MS2_2iso.mgf:4660###	-1
4665	994.129086517439_4.94982777777778	1401										-1														GNPS_MS2_2iso.mgf:4665###	-1
4667	996.3083607241683_5.16169123867069	1402										-1														GNPS_MS2_2iso.mgf:4667###	-1
4678	1142.6267140820078_5.136917211838007	1403										-1														GNPS_MS2_2iso.mgf:4678###	-1
4679	1072.111791261394_5.022092698658414	1404										-1														GNPS_MS2_2iso.mgf:4679###	-1
4681	901.8660539637102_5.094082349974782	1405										-1														GNPS_MS2_2iso.mgf:4681###	-1
4682	1169.0195334469242_5.060625917546507	1406										-1														GNPS_MS2_2iso.mgf:4682###	-1
4685	957.0371475274085_4.702405445292623	1408										-1														GNPS_MS2_2iso.mgf:4685###	-1
4696	1309.5421573796277_5.050031547619047	1410										-1														GNPS_MS2_2iso.mgf:4696###	-1
4699	1304.9959978011539_4.868486188992734	1411										-1														GNPS_MS2_2iso.mgf:4699###	-1
47	609.6851498132008_3.948752368421052	21										-1														GNPS_MS2_2iso.mgf:47###	-1
4701	1073.5979630391448_4.886834766454349	1412										-1														GNPS_MS2_2iso.mgf:4701###	-1
4707	191.1639585854396_6.110316431924885	1414										-1														GNPS_MS2_2iso.mgf:4707###	-1
4708	1309.3613467733783_5.027941233435271	1415										-1														GNPS_MS2_2iso.mgf:4708###	-1
471	655.3771711788634_0.47300661512027475	123										-1														GNPS_MS2_2iso.mgf:471###	-1
4711	917.3742568477865_5.070428574987545	1416										-1														GNPS_MS2_2iso.mgf:4711###	-1
4712	1137.8833821943163_5.096874430955993	1417										-1														GNPS_MS2_2iso.mgf:4712###	-1
4713	209.6271307263065_7.213019741602066	1418										-1														GNPS_MS2_2iso.mgf:4713###	-1
4722	1283.8221432576029_5.051952731829572	1419										-1														GNPS_MS2_2iso.mgf:4722###	-1
4729	1166.656987913078_5.05530490797546	1421										-1														GNPS_MS2_2iso.mgf:4729###	-1
4731	1162.8989949464392_4.667183486005089	1422										-1														GNPS_MS2_2iso.mgf:4731###	-1
4742	1255.6529298604025_4.952919510898463	1424										-1														GNPS_MS2_2iso.mgf:4742###	-1
475	458.26027364351086_0.80797113594041	124										-1														GNPS_MS2_2iso.mgf:475###	-1
4754	990.1715735120301_5.048389289366053	1425										-1														GNPS_MS2_2iso.mgf:4754###	-1
4759	392.1986774832894_0.649975178826895	1426										-1														GNPS_MS2_2iso.mgf:4759###	-1
4767	367.2610575803419_9.1405367026749	1427										-1														GNPS_MS2_2iso.mgf:4767###	-1
4769	1455.0041561585613_5.007655299417066	1428										-1														GNPS_MS2_2iso.mgf:4769###	-1
477	561.3129704598736_2.2629540528233165	125										-1														GNPS_MS2_2iso.mgf:477###	-1
478	1165.6457392611385_5.065078771384137	126										-1														GNPS_MS2_2iso.mgf:478###	-1
4784	1258.7063570315743_5.1000363287250385	1429										-1														GNPS_MS2_2iso.mgf:4784###	-1
4787	679.5116024091736_7.689276613333332	1430										-1														GNPS_MS2_2iso.mgf:4787###	-1
4788	914.5218027928255_4.698607146583204	1431										-1														GNPS_MS2_2iso.mgf:4788###	-1
4790	1071.7682101693879_5.032950201714573	1432										-1														GNPS_MS2_2iso.mgf:4790###	-1
4791	1255.8194683049712_4.9023674566768625	1433										-1														GNPS_MS2_2iso.mgf:4791###	-1
4792	1169.1104989939058_5.037488642164372	1434										-1														GNPS_MS2_2iso.mgf:4792###	-1
4795	251.63352966308594_6.826849999999999	1435										-1														GNPS_MS2_2iso.mgf:4795###	-1
4796	1432.807704202905_5.010277444956478	1436										-1														GNPS_MS2_2iso.mgf:4796###	-1
4797	536.57666015625_12.054466666666666	1437										-1														GNPS_MS2_2iso.mgf:4797###	-1
4798	312.2902004412559_9.907597890295357	1438										-1														GNPS_MS2_2iso.mgf:4798###	-1
4799	760.8916056578321_4.0388209791983805	1439										-1														GNPS_MS2_2iso.mgf:4799###	-1
48	603.276870391101_2.3482552270779764	22										-1														GNPS_MS2_2iso.mgf:48###	-1
4803	339.16346007444025_8.105311865671647	1440										-1														GNPS_MS2_2iso.mgf:4803###	-1
4804	340.35769541148306_9.676358042488623	1441										-1														GNPS_MS2_2iso.mgf:4804###	-1
4807	301.1409427586363_6.92782252117589	1442										-1														GNPS_MS2_2iso.mgf:4807###	-1
4811	999.394862717551_5.160150889227641	1444										-1														GNPS_MS2_2iso.mgf:4811###	-1
4812	1396.6779115142526_5.018114465408798	1445										-1														GNPS_MS2_2iso.mgf:4812###	-1
4814	1052.0912464288606_5.1703598989899024	1446										-1														GNPS_MS2_2iso.mgf:4814###	-1
4815	1071.352714919726_5.002459072375125	1447										-1														GNPS_MS2_2iso.mgf:4815###	-1
4817	1064.8497652026538_5.137837715298887	1448										-1														GNPS_MS2_2iso.mgf:4817###	-1
4818	270.31545957974475_7.730935639097732	1449										-1														GNPS_MS2_2iso.mgf:4818###	-1
4822	1071.685182411998_5.040690279898218	1450										-1														GNPS_MS2_2iso.mgf:4822###	-1
4828	361.6944156002689_2.1692212121212124	1451										-1														GNPS_MS2_2iso.mgf:4828###	-1
4830	1071.435894242206_5.0670166666666665	1452										-1														GNPS_MS2_2iso.mgf:4830###	-1
4835	1262.610898421609_5.1190444014447865	1453										-1														GNPS_MS2_2iso.mgf:4835###	-1
4836	806.2232793525507_4.793615460878883	1454										-1														GNPS_MS2_2iso.mgf:4836###	-1
4843	217.10588670003608_3.110702048975513	1456										-1														GNPS_MS2_2iso.mgf:4843###	-1
4850	649.4782193943121_7.678002013422822	1457										-1														GNPS_MS2_2iso.mgf:4850###	-1
486	796.4503961220095_4.779045316588179	127										-1														GNPS_MS2_2iso.mgf:486###	-1
4860	837.4383573276257_4.6632438744257305	1459										-1														GNPS_MS2_2iso.mgf:4860###	-1
4863	245.22653529632652_8.112403637770903	1460										-1														GNPS_MS2_2iso.mgf:4863###	-1
4865	1044.8873335382405_4.835896096096098	1461										-1														GNPS_MS2_2iso.mgf:4865###	-1
4866	1426.0234373967435_5.0569345310907226	1462										-1														GNPS_MS2_2iso.mgf:4866###	-1
4869	1368.5660387105686_5.069409786666668	1463										-1														GNPS_MS2_2iso.mgf:4869###	-1
4876	1328.8859726497953_4.933296345256612	1465										-1														GNPS_MS2_2iso.mgf:4876###	-1
4877	1012.3353084343406_5.01216573090541	1466										-1														GNPS_MS2_2iso.mgf:4877###	-1
488	256.01524070970396_2.9172020833333328	128	"Massbank:EA267611 Lamotrigine|6-(2,3-dichlorophenyl)-1,2,4-triazine-3,5-diamine"	Cl-c(ccc1)c(Cl)c1-c(nnc2N)c(n2)N	84057-84-1	"1S/C9H7Cl2N5/c10-5-3-1-2-4(6(5)11)7-8(12)14-9(13)16-15-7/h1-3H,(H4,12,13,14,16)"	"Massbank:EA267611 Lamotrigine|6-(2,3-dichlorophenyl)-1,2,4-triazine-3,5-diamine"	Cl-c(ccc1)c(Cl)c1-c(nnc2N)c(n2)N	84057-84-1	"1S/C9H7Cl2N5/c10-5-3-1-2-4(6(5)11)7-8(12)14-9(13)16-15-7/h1-3H,(H4,12,13,14,16)"		-1														GNPS_MS2_2iso.mgf:488###	-1
4882	1295.7213252055726_5.018541092394081	1468										-1														GNPS_MS2_2iso.mgf:4882###	-1
4885	1312.47637093858_5.064601582278481	1469										-1														GNPS_MS2_2iso.mgf:4885###	-1
4886	1168.4770715743969_5.052601197757388	1470										-1														GNPS_MS2_2iso.mgf:4886###	-1
4887	821.6015516691177_8.814830202217868	1471										-1														GNPS_MS2_2iso.mgf:4887###	-1
4889	919.7990896464918_5.037754185692543	1472										-1														GNPS_MS2_2iso.mgf:4889###	-1
4892	1173.4881574803203_5.138832703927493	1473										-1														GNPS_MS2_2iso.mgf:4892###	-1
4896	427.07609490096826_0.4110338088088088	1474										-1														GNPS_MS2_2iso.mgf:4896###	-1
4897	1412.7878624683092_5.074276288922913	1475										-1														GNPS_MS2_2iso.mgf:4897###	-1
4899	1012.0690257354615_4.445787454639707	1476										-1														GNPS_MS2_2iso.mgf:4899###	-1
4900	990.6295062216059_5.114430585241728	1477										-1														GNPS_MS2_2iso.mgf:4900###	-1
4904	1417.3925903981922_5.0431038338658105	1479										-1														GNPS_MS2_2iso.mgf:4904###	-1
4909	1250.1379847104536_4.960954540682415	1480										-1														GNPS_MS2_2iso.mgf:4909###	-1
491	417.2431482190283_0.8110819937694707	129										-1														GNPS_MS2_2iso.mgf:491###	-1
4912	956.7040892448777_4.948672327044028	1481										-1														GNPS_MS2_2iso.mgf:4912###	-1
4914	918.801268671332_5.150647640562245	1482										-1														GNPS_MS2_2iso.mgf:4914###	-1
4916	806.4404425246388_4.495654761904766	1483										-1														GNPS_MS2_2iso.mgf:4916###	-1
4918	1046.7970049070268_4.790862797167425	1484										-1														GNPS_MS2_2iso.mgf:4918###	-1
4919	1049.2480649892264_5.343852220520674	1485										-1														GNPS_MS2_2iso.mgf:4919###	-1
4923	971.6243405020418_5.292063026521046	1486										-1														GNPS_MS2_2iso.mgf:4923###	-1
4928	1054.0085763862282_5.162186879432622	1488										-1														GNPS_MS2_2iso.mgf:4928###	-1
4931	837.2383871603467_4.72081206448258	1490										-1														GNPS_MS2_2iso.mgf:4931###	-1
4932	1147.2817125089502_5.1501702579666135	1491										-1														GNPS_MS2_2iso.mgf:4932###	-1
4935	1426.915320952055_5.122061461538464	1492										-1														GNPS_MS2_2iso.mgf:4935###	-1
4937	300.5941369853901_0.5910759441707717	1494										-1														GNPS_MS2_2iso.mgf:4937###	-1
494	1046.267535214212_4.100944921436585	130										-1														GNPS_MS2_2iso.mgf:494###	-1
4940	1044.3037014382523_4.627152898550731	1496										-1														GNPS_MS2_2iso.mgf:4940###	-1
4949	1069.434857108193_5.204195846075431	1498										-1														GNPS_MS2_2iso.mgf:4949###	-1
4954	990.7062815911127_5.055992857142856	1500										-1														GNPS_MS2_2iso.mgf:4954###	-1
4956	855.883373588503_5.049059412650599	1501										-1														GNPS_MS2_2iso.mgf:4956###	-1
4959	626.5220542508434_8.838091985951465	1502										-1														GNPS_MS2_2iso.mgf:4959###	-1
496	348.1765205445241_0.9417013613861386	131	Thr Asp Leu				Thr Asp Phe					-1														GNPS_MS2_2iso.mgf:496###	-1
4960	1177.9927905141753_5.066955943348501	1503										-1														GNPS_MS2_2iso.mgf:4960###	-1
4963	248.90062438191694_12.336976537698414	1504										-1														GNPS_MS2_2iso.mgf:4963###	-1
4964	1295.0885009765625_5.197616666666667	1505										-1														GNPS_MS2_2iso.mgf:4964###	-1
4966	1010.1372899360833_5.083216589743588	1506										-1														GNPS_MS2_2iso.mgf:4966###	-1
